Label,area_0,area_1,area_2,area_3,area_4
Parasitized,7,1643.5,0,0,0
Parasitized,7,27,1733.5,0,0
Parasitized,1608,0,0,0,0
Parasitized,1558.5,0,0,0,0
Parasitized,29,1612.5,0,0,0
Parasitized,1541.5,0,0,0,0
Parasitized,22.5,2,1668.5,0,0
Parasitized,49.5,53.5,1671.5,0,0
Parasitized,7,1570,0,0,0
Parasitized,11.5,1772.5,0,0,0
Parasitized,2,1267.5,0,0,0
Parasitized,8.5,1714,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,35,1624.5,0,0,0
Parasitized,14,1591,0,0,0
Parasitized,15,1195.5,0,0,0
Parasitized,2,1665.5,0,0,0
Parasitized,1654.5,0,0,0,0
Parasitized,131.5,0,12,1520.5,0
Parasitized,1766.5,0,0,0,0
Parasitized,22.5,1677.5,0,0,0
Parasitized,21,20,1559.5,0,0
Parasitized,1635.5,0,0,0,0
Parasitized,0,1512,0,0,0
Parasitized,21,1685,0,0,0
Parasitized,15,1725.5,0,0,0
Parasitized,105,900,155.5,0,0
Parasitized,11.5,40,1740.5,0,0
Parasitized,42,1706.5,0,0,0
Parasitized,71.5,802.5,0,0,0
Parasitized,21,1548.5,0,0,0
Parasitized,1381,0,0,0,0
Parasitized,1553,0,0,0,0
Parasitized,29,1476.5,0,0,0
Parasitized,2,1517.5,0,0,0
Parasitized,24.5,1720.5,0,0,0
Parasitized,7,1727,0,0,0
Parasitized,23.5,1560,0,0,0
Parasitized,1810.5,0,0,0,0
Parasitized,1685,0,0,0,0
Parasitized,10,1165.5,0,0,0
Parasitized,1588,0,0,0,0
Parasitized,1561,0,0,0,0
Parasitized,0,0,116.5,1,5.5
Parasitized,27,1673.5,0,0,0
Parasitized,11,10,1708.5,0,0
Parasitized,23.5,4,1714,0,0
Parasitized,21.5,1738,0,0,0
Parasitized,7,945,0,0,0
Parasitized,7,5.5,152,62,1591.5
Parasitized,46,1662.5,0,0,0
Parasitized,8.5,1682,0,0,0
Parasitized,1527.5,0,0,0,0
Parasitized,1588,0,0,0,0
Parasitized,32,1508.5,0,0,0
Parasitized,1630,0,0,0,0
Parasitized,25,1463.5,0,0,0
Parasitized,13.5,1642,0,0,0
Parasitized,1753,0,0,0,0
Parasitized,1696.5,0,0,0,0
Parasitized,15,1553.5,0,0,0
Parasitized,1674.5,0,0,0,0
Parasitized,12.5,1616.5,0,0,0
Parasitized,24.5,1535.5,0,0,0
Parasitized,67.5,1707.5,0,0,0
Parasitized,20,1629,0,0,0
Parasitized,7,16.5,1764.5,0,0
Parasitized,23.5,1594.5,0,0,0
Parasitized,1595.5,0,0,0,0
Parasitized,1424,0,0,0,0
Parasitized,19,4,13.5,1683,0
Parasitized,25.5,1414,0,0,0
Parasitized,57,1658.5,0,0,0
Parasitized,28,1664.5,0,0,0
Parasitized,16,7,1586.5,0,0
Parasitized,23,7,1512.5,0,0
Parasitized,0,8.5,698.5,0,0
Parasitized,30.5,1770,0,0,0
Parasitized,6,22.5,1803.5,0,0
Parasitized,23.5,1684,0,0,0
Parasitized,15,1673,0,0,0
Parasitized,1213,0,0,0,0
Parasitized,0,0,33,19,2.5
Parasitized,1670,0,0,0,0
Parasitized,47,1784.5,0,0,0
Parasitized,351.5,24.5,4,0,0
Parasitized,35.5,1769,0,0,0
Parasitized,2,1566.5,0,0,0
Parasitized,1357,0,0,0,0
Parasitized,18.5,15,1387,0,0
Parasitized,7,11,1601,0,0
Parasitized,1556.5,0,0,0,0
Parasitized,24,1693,0,0,0
Parasitized,42.5,1636,0,0,0
Parasitized,1454,0,0,0,0
Parasitized,1196,0,0,0,0
Parasitized,15,1784,0,0,0
Parasitized,40.5,1722,0,0,0
Parasitized,61.5,1073.5,0,0,0
Parasitized,55,1606.5,0,0,0
Parasitized,33,1,324.5,42,1525
Parasitized,45,42.5,1408,0,0
Parasitized,9.5,1420,0,0,0
Parasitized,40,6.5,79.5,4,12
Parasitized,23,1804.5,0,0,0
Parasitized,1755.5,0,0,0,0
Parasitized,1597.5,0,0,0,0
Parasitized,25.5,1611,0,0,0
Parasitized,12,1659.5,0,0,0
Parasitized,77.5,1789,0,0,0
Parasitized,1602.5,0,0,0,0
Parasitized,24,1707,0,0,0
Parasitized,1.5,99,61.5,0.5,254
Parasitized,11.5,1687.5,0,0,0
Parasitized,1586.5,0,0,0,0
Parasitized,7,1654,0,0,0
Parasitized,23.5,1688,0,0,0
Parasitized,1541,0,0,0,0
Parasitized,1233,0,0,0,0
Parasitized,14.5,1629.5,0,0,0
Parasitized,38.5,1647,0,0,0
Parasitized,51,1670,0,0,0
Parasitized,1484,0,0,0,0
Parasitized,31.5,330,27.5,1570.5,0
Parasitized,1688.5,0,0,0,0
Parasitized,1683.5,0,0,0,0
Parasitized,31,1747,0,0,0
Parasitized,23.5,96,1168,0,0
Parasitized,1219,0,0,0,0
Parasitized,71.5,1728.5,0,0,0
Parasitized,1621.5,0,0,0,0
Parasitized,30.5,1655,0,0,0
Parasitized,1544,0,0,0,0
Parasitized,23,1604,0,0,0
Parasitized,42,1437,0,0,0
Parasitized,12,1700.5,0,0,0
Parasitized,1593.5,0,0,0,0
Parasitized,23,1568,0,0,0
Parasitized,48.5,1608.5,0,0,0
Parasitized,1367,0,0,0,0
Parasitized,18.5,16.5,1613,0,0
Parasitized,153.5,80,1628.5,0,0
Parasitized,1381,0,0,0,0
Parasitized,1616.5,0,0,0,0
Parasitized,1403.5,0,0,0,0
Parasitized,1571,0,0,0,0
Parasitized,56.5,1560.5,0,0,0
Parasitized,2,1736.5,0,0,0
Parasitized,2,1516,0,0,0
Parasitized,845.5,0,0,0,0
Parasitized,19,1305,0,0,0
Parasitized,349.5,16,13,60,1545.5
Parasitized,7,1701,0,0,0
Parasitized,4,4,73.5,1585.5,0
Parasitized,19,1725,0,0,0
Parasitized,7,28,1416,0,0
Parasitized,15,1489,0,0,0
Parasitized,85,63.5,1369,0,0
Parasitized,1589.5,0,0,0,0
Parasitized,3.5,1379.5,0,0,0
Parasitized,4,1585,0,0,0
Parasitized,5.5,17.5,790,0,0
Parasitized,16.5,1665,0,0,0
Parasitized,38,1673.5,0,0,0
Parasitized,2,1654.5,0,0,0
Parasitized,35.5,60,1728.5,0,0
Parasitized,12.5,35,1610.5,0,0
Parasitized,24,97,1537,0,0
Parasitized,1537.5,0,0,0,0
Parasitized,18,10,297.5,0,0
Parasitized,20,1691.5,0,0,0
Parasitized,1511,0,0,0,0
Parasitized,95.5,17.5,24,111,2
Parasitized,1810,0,0,0,0
Parasitized,22.5,1663,0,0,0
Parasitized,16.5,1641.5,0,0,0
Parasitized,1825.5,0,0,0,0
Parasitized,9,0,0,0,20
Parasitized,21,1740.5,0,0,0
Parasitized,1485.5,0,0,0,0
Parasitized,18.5,1637,0,0,0
Parasitized,67.5,1571,0,0,0
Parasitized,7,16,1597.5,0,0
Parasitized,9.5,66,1312,0,0
Parasitized,1582.5,0,0,0,0
Parasitized,12.5,1795.5,0,0,0
Parasitized,5.5,1753,0,0,0
Parasitized,0,6,23,0,403
Parasitized,29,1686.5,0,0,0
Parasitized,5.5,1650,0,0,0
Parasitized,20.5,22.5,1705,0,0
Parasitized,11.5,1396,0,0,0
Parasitized,1606.5,0,0,0,0
Parasitized,7,1645.5,0,0,0
Parasitized,12,2,1607,0,0
Parasitized,18.5,1614,0,0,0
Parasitized,2,1764.5,0,0,0
Parasitized,1593.5,0,0,0,0
Parasitized,27.5,1568,0,0,0
Parasitized,27,1519,0,0,0
Parasitized,26,1455,0,0,0
Parasitized,15,1490.5,0,0,0
Parasitized,19,1620,0,0,0
Parasitized,18.5,1683,0,0,0
Parasitized,38.5,1577.5,0,0,0
Parasitized,1635,0,0,0,0
Parasitized,1663,0,0,0,0
Parasitized,53,29.5,21.5,8.5,376.5
Parasitized,8.5,1537,0,0,0
Parasitized,18.5,1859,0,0,0
Parasitized,62,1602,0,0,0
Parasitized,5.5,1586.5,0,0,0
Parasitized,1612,0,0,0,0
Parasitized,65,1663.5,0,0,0
Parasitized,1578.5,0,0,0,0
Parasitized,13.5,1670,0,0,0
Parasitized,1408,1.5,0,0,0
Parasitized,1656,0,0,0,0
Parasitized,1721,0,0,0,0
Parasitized,4,1095.5,0,0,0
Parasitized,38.5,1554,0,0,0
Parasitized,11,1620,0,0,0
Parasitized,32,1587.5,0,0,0
Parasitized,41,5.5,1263.5,0,0
Parasitized,65.5,4.5,0,2,0
Parasitized,19,1550.5,0,0,0
Parasitized,1784,0,0,0,0
Parasitized,13.5,1537.5,0,0,0
Parasitized,34,1588.5,0,0,0
Parasitized,385.5,1529.5,0,0,0
Parasitized,1432,0,0,0,0
Parasitized,20,26.5,1546,0,0
Parasitized,36.5,1596.5,0,0,0
Parasitized,31,1419,0,0,0
Parasitized,13.5,1696,0,0,0
Parasitized,50.5,1151.5,0,0,0
Parasitized,1613,0,0,0,0
Parasitized,21,1504,0,0,0
Parasitized,1665,0,0,0,0
Parasitized,1555.5,0,0,0,0
Parasitized,1583,0,0,0,0
Parasitized,1249.5,0,0,0,0
Parasitized,24.5,1708.5,0,0,0
Parasitized,1441.5,0,0,0,0
Parasitized,24,1560,0,0,0
Parasitized,16.5,1426.5,0,0,0
Parasitized,852,0,0,0,0
Parasitized,1580.5,0,0,0,0
Parasitized,1843,0,0,0,0
Parasitized,1503.5,0,0,0,0
Parasitized,0,1351,0,0,0
Parasitized,14,1573.5,0,0,0
Parasitized,1151.5,0,0,0,0
Parasitized,58,1755.5,0,0,0
Parasitized,21.5,15,46.5,0.5,1520
Parasitized,1668,0,0,0,0
Parasitized,1509.5,0,0,0,0
Parasitized,41.5,1700,0,0,0
Parasitized,33,1663.5,0,0,0
Parasitized,18,22,14,837,0
Parasitized,162,57,34,1155.5,0
Parasitized,23.5,8.5,25,130,1571
Parasitized,28.5,21.5,1663.5,0,0
Parasitized,1796,0,0,0,0
Parasitized,33.5,1591.5,0,0,0
Parasitized,1573,0,0,0,0
Parasitized,29.5,44.5,1609,0,0
Parasitized,11.5,1548,0,0,0
Parasitized,22.5,39,59,1303.5,0
Parasitized,18.5,1620,0,0,0
Parasitized,1609,0,0,0,0
Parasitized,1613,0,0,0,0
Parasitized,10,1786,0,0,0
Parasitized,89,3.5,19.5,115,0
Parasitized,17,1651,0,0,0
Parasitized,1586.5,0,0,0,0
Parasitized,18.5,1594,0,0,0
Parasitized,21.5,1685,0,0,0
Parasitized,15,1490,0,0,0
Parasitized,0,1520,0,0,0
Parasitized,3,0,5.5,0,345.5
Parasitized,51.5,1847,0,0,0
Parasitized,91.5,1558.5,0,0,0
Parasitized,19,70.5,15,1715.5,0
Parasitized,1904,0,0,0,0
Parasitized,1357,0,0,0,0
Parasitized,1702,0,0,0,0
Parasitized,21.5,1593.5,0,0,0
Parasitized,13.5,1813.5,0,0,0
Parasitized,33,1526,0,0,0
Parasitized,37.5,15,1563,0,0
Parasitized,28,1426,0,0,0
Parasitized,1669,0,0,0,0
Parasitized,33,1755,0,0,0
Parasitized,32,1702.5,0,0,0
Parasitized,56,1423.5,0,0,0
Parasitized,1482.5,0,0,0,0
Parasitized,7,1539,0,0,0
Parasitized,8.5,1565.5,0,0,0
Parasitized,1543,0,0,0,0
Parasitized,42.5,1581.5,0,0,0
Parasitized,1476,0,0,0,0
Parasitized,20,1545.5,0,0,0
Parasitized,2,45.5,1758.5,0,0
Parasitized,30,1655,0,0,0
Parasitized,1412.5,0,0,0,0
Parasitized,7,28,1555,0,0
Parasitized,17,1672.5,0,0,0
Parasitized,1239,0,0,0,0
Parasitized,10,1361,0,0,0
Parasitized,14,81,1453,0,0
Parasitized,4,1739,0,0,0
Parasitized,14,1571,0,0,0
Parasitized,1556.5,0,0,0,0
Parasitized,12.5,1528,0,0,0
Parasitized,1188.5,0,0,0,0
Parasitized,36.5,1593,0,0,0
Parasitized,7,88.5,1561,0,0
Parasitized,131.5,7,1238.5,0,0
Parasitized,883.5,1465.5,0,0,0
Parasitized,17.5,1621,0,0,0
Parasitized,4,2,1601,0,0
Parasitized,25.5,235.5,1758.5,0,0
Parasitized,1625,0,0,0,0
Parasitized,27,1625,0,0,0
Parasitized,36.5,1307.5,0,0,0
Parasitized,16.5,1651,0,0,0
Parasitized,7,1688,0,0,0
Parasitized,1725,0,0,0,0
Parasitized,27,1651,0,0,0
Parasitized,34,1222.5,0,0,0
Parasitized,7,27.5,1504,0,0
Parasitized,1703,0,0,0,0
Parasitized,7,10,1509,0,0
Parasitized,1479,0,0,0,0
Parasitized,1637,0,0,0,0
Parasitized,37,1597.5,0,0,0
Parasitized,1630.5,0,0,0,0
Parasitized,1602.5,0,0,0,0
Parasitized,7,1649,0,0,0
Parasitized,1254,0,0,0,0
Parasitized,7,10,1651.5,0,0
Parasitized,1561,0,0,0,0
Parasitized,1594,0,0,0,0
Parasitized,1303,0,0,0,0
Parasitized,7,1347,0,0,0
Parasitized,1423.5,0,0,0,0
Parasitized,0.5,1608,0,0,0
Parasitized,1621.5,0,0,0,0
Parasitized,1655.5,0,0,0,0
Parasitized,17,22.5,1607.5,0,0
Parasitized,7,11,16,175,17.5
Parasitized,37.5,1449,0,0,0
Parasitized,7,1627,0,0,0
Parasitized,1369.5,0,0,0,0
Parasitized,27,32.5,1579.5,0,0
Parasitized,54,1691,0,0,0
Parasitized,32.5,1676,0,0,0
Parasitized,1754.5,0,0,0,0
Parasitized,61.5,1346.5,0,0,0
Parasitized,21,1534,0,0,0
Parasitized,23,7.5,29.5,4,14.5
Parasitized,16.5,14,1631,0,0
Parasitized,1600,0,0,0,0
Parasitized,2,1561.5,0,0,0
Parasitized,11,1739.5,0,0,0
Parasitized,633,2,0,0,0
Parasitized,20.5,1593.5,0,0,0
Parasitized,7,290.5,0,6,0
Parasitized,20,1556,0,0,0
Parasitized,1441.5,0,0,0,0
Parasitized,24,15,1680,0,0
Parasitized,1483,0,0,0,0
Parasitized,14,19,1754.5,0,0
Parasitized,1488,0,0,0,0
Parasitized,16.5,1641,0,0,0
Parasitized,5.5,2,4,1415,0
Parasitized,1396,0,0,0,0
Parasitized,1221,0,0,0,0
Parasitized,39,1714.5,0,0,0
Parasitized,0,1454.5,0,0,0
Parasitized,0,398.5,257.5,0,0
Parasitized,11,1638,0,0,0
Parasitized,5.5,1632.5,0,0,0
Parasitized,22,1475,0,0,0
Parasitized,16.5,1655.5,0,0,0
Parasitized,37.5,15,1787.5,0,0
Parasitized,1774.5,0,0,0,0
Parasitized,46,14,1724,0,0
Parasitized,1751,0,0,0,0
Parasitized,2,1664.5,0,0,0
Parasitized,1210,0,0,0,0
Parasitized,50,1606,0,0,0
Parasitized,28.5,1617,0,0,0
Parasitized,1630.5,0,0,0,0
Parasitized,24,1732.5,0,0,0
Parasitized,2,1187,0,0,0
Parasitized,51,1751,0,0,0
Parasitized,8.5,904.5,0,0,0
Parasitized,15,1808.5,0,0,0
Parasitized,1405,0,0,0,0
Parasitized,1648.5,0,0,0,0
Parasitized,1106,0,0,0,0
Parasitized,23,1633,0,0,0
Parasitized,12.5,1742.5,0,0,0
Parasitized,1483,0,0,0,0
Parasitized,20,1713,0,0,0
Parasitized,4,1526,0,0,0
Parasitized,1163,0,0,0,0
Parasitized,1620.5,0,0,0,0
Parasitized,1454.5,0,0,0,0
Parasitized,78.5,0,0,30.5,10
Parasitized,16.5,1698,0,0,0
Parasitized,0,0,264.5,41.5,0
Parasitized,39,1486,0,0,0
Parasitized,1085,0,0,0,0
Parasitized,1843,0,0,0,0
Parasitized,5.5,1482,0,0,0
Parasitized,1434,0,0,0,0
Parasitized,15,1821,0,0,0
Parasitized,1576.5,0,0,0,0
Parasitized,9.5,1702.5,0,0,0
Parasitized,3,0.5,1.5,16,3
Parasitized,4,1615.5,0,0,0
Parasitized,4,1709.5,0,0,0
Parasitized,10,1333.5,0,0,0
Parasitized,1348.5,0,0,0,0
Parasitized,15,7,1588.5,0,0
Parasitized,12.5,1722.5,0,0,0
Parasitized,81,1746,0,0,0
Parasitized,10,36.5,27.5,16.5,1779
Parasitized,1288,0,0,0,0
Parasitized,1.5,1196,0,0,0
Parasitized,2,1601.5,0,0,0
Parasitized,30,0,64.5,17.5,46
Parasitized,11,1646.5,0,0,0
Parasitized,25,1685.5,0,0,0
Parasitized,25.5,1570.5,0,0,0
Parasitized,1517.5,0,0,0,0
Parasitized,44.5,1488.5,0,0,0
Parasitized,1649,0,0,0,0
Parasitized,14,1553.5,0,0,0
Parasitized,21.5,36.5,1436,0,0
Parasitized,1200.5,0,0,0,0
Parasitized,12.5,55,1630,0,0
Parasitized,4,91.5,1505.5,0,0
Parasitized,23.5,1491,0,0,0
Parasitized,10,10,48.5,0,1656
Parasitized,1696.5,0,0,0,0
Parasitized,13.5,1581.5,0,0,0
Parasitized,1592.5,0,0,0,0
Parasitized,163,1695,0,0,0
Parasitized,86.5,1588,0,0,0
Parasitized,1186,0,0,0,0
Parasitized,1224.5,0,0,0,0
Parasitized,19,180.5,170.5,0,0
Parasitized,1527,0,0,0,0
Parasitized,702,1575,0,0,0
Parasitized,24.5,1738,0,0,0
Parasitized,65,1624.5,0,0,0
Parasitized,16,1264,0,0,0
Parasitized,1687.5,0,0,0,0
Parasitized,35,1564.5,0,0,0
Parasitized,1630,0,0,0,0
Parasitized,8.5,1686,0,0,0
Parasitized,1688,0,0,0,0
Parasitized,2,11,1674.5,0,0
Parasitized,23.5,1442.5,0,0,0
Parasitized,1031.5,0,0,0,0
Parasitized,25.5,1472,0,0,0
Parasitized,11,1758.5,0,0,0
Parasitized,4,52.5,1565.5,0,0
Parasitized,5.5,1050,0,0,0
Parasitized,11,1686,0,0,0
Parasitized,1776,0,0,0,0
Parasitized,25,1627.5,0,0,0
Parasitized,31.5,1488.5,0,0,0
Parasitized,29,1653.5,0,0,0
Parasitized,1501,0,0,0,0
Parasitized,15,6,1526.5,0,0
Parasitized,24.5,1374.5,0,0,0
Parasitized,20.5,1339.5,0,0,0
Parasitized,2,22.5,6.5,4,1054
Parasitized,1559.5,0,0,0,0
Parasitized,15,1170.5,0,0,0
Parasitized,31,1555.5,0,0,0
Parasitized,35,1752,0,0,0
Parasitized,4,1675,0,0,0
Parasitized,4,1656.5,0,0,0
Parasitized,39,1600,0,0,0
Parasitized,77.5,1754,0,0,0
Parasitized,37,1448.5,0,0,0
Parasitized,1644,0,0,0,0
Parasitized,1495,0,0,0,0
Parasitized,58,1704,0,0,0
Parasitized,26,11,1583,0,0
Parasitized,23.5,1700.5,0,0,0
Parasitized,12.5,22.5,147.5,28.5,1200
Parasitized,1548.5,0,0,0,0
Parasitized,31.5,1821,0,0,0
Parasitized,0,4,13,340,0
Parasitized,16.5,1404.5,0,0,0
Parasitized,11,1878,0,0,0
Parasitized,22,1303,0,0,0
Parasitized,1459,0,0,0,0
Parasitized,2,1688.5,0,0,0
Parasitized,1564.5,0,0,0,0
Parasitized,43.5,1657,0,0,0
Parasitized,7.5,1902.5,0,0,0
Parasitized,1230.5,0,0,0,0
Parasitized,1519,0,0,0,0
Parasitized,11.5,1890.5,0,0,0
Parasitized,6,1398,0,0,0
Parasitized,1395,0,0,0,0
Parasitized,27,1648,0,0,0
Parasitized,44,1626.5,0,0,0
Parasitized,20,1647,0,0,0
Parasitized,1691,0,0,0,0
Parasitized,28.5,3.5,279.5,34,460
Parasitized,1579.5,0,0,0,0
Parasitized,9,1.5,11.5,65.5,7.5
Parasitized,12.5,1596.5,0,0,0
Parasitized,1542,0,0,0,0
Parasitized,1680.5,0,0,0,0
Parasitized,19,1594.5,0,0,0
Parasitized,22.5,1525.5,0,0,0
Parasitized,22.5,1810,0,0,0
Parasitized,43.5,1186.5,0,0,0
Parasitized,34,1535.5,0,0,0
Parasitized,326.5,1606.5,0,0,0
Parasitized,17.5,1685,0,0,0
Parasitized,2,1559.5,0,0,0
Parasitized,9.5,53.5,1708.5,0,0
Parasitized,21.5,1611.5,0,0,0
Parasitized,1585.5,0,0,0,0
Parasitized,48,1549.5,0,0,0
Parasitized,1568,0,0,0,0
Parasitized,18,1050,0,0,0
Parasitized,9.5,1354,0,0,0
Parasitized,1453,0,0,0,0
Parasitized,1655,0,0,0,0
Parasitized,42,265.5,1434,0,0
Parasitized,22,2,1614.5,0,0
Parasitized,2,1568.5,0,0,0
Parasitized,1167,0,0,0,0
Parasitized,1574,0,0,0,0
Parasitized,8.5,1635.5,0,0,0
Parasitized,1612.5,0,0,0,0
Parasitized,1422,0,0,0,0
Parasitized,16.5,1785,0,0,0
Parasitized,27,1687,0,0,0
Parasitized,1108.5,0,0,0,0
Parasitized,0,9,674,0,0
Parasitized,54,1751.5,0,0,0
Parasitized,1521.5,0,0,0,0
Parasitized,63.5,1619.5,0,0,0
Parasitized,12.5,1648,0,0,0
Parasitized,1481,0,0,0,0
Parasitized,1533,0,0,0,0
Parasitized,22.5,1652.5,0,0,0
Parasitized,51.5,1562.5,0,0,0
Parasitized,23.5,41.5,1636.5,0,0
Parasitized,1659.5,0,0,0,0
Parasitized,1638.5,0,0,0,0
Parasitized,1803.5,0,0,0,0
Parasitized,25.5,1266,0,0,0
Parasitized,1239.5,9,0,0,0
Parasitized,7,1605,0,0,0
Parasitized,1485.5,0,0,0,0
Parasitized,31,11,1492,0,0
Parasitized,1782.5,0,0,0,0
Parasitized,1393,0,0,0,0
Parasitized,19.5,1633.5,0,0,0
Parasitized,25,1741,0,0,0
Parasitized,1324,0,0,0,0
Parasitized,25,1520.5,0,0,0
Parasitized,30,1781.5,0,0,0
Parasitized,131.5,1625.5,0,0,0
Parasitized,1511,0,0,0,0
Parasitized,12,1506.5,0,0,0
Parasitized,1682,0,0,0,0
Parasitized,1751.5,0,0,0,0
Parasitized,1648,0,0,0,0
Parasitized,1671.5,0,0,0,0
Parasitized,4,1577.5,0,0,0
Parasitized,9.5,1465.5,0,0,0
Parasitized,42,1788.5,0,0,0
Parasitized,11.5,1414,0,0,0
Parasitized,1647,0,0,0,0
Parasitized,11,1608,0,0,0
Parasitized,41.5,1591.5,0,0,0
Parasitized,1702,0,0,0,0
Parasitized,1713.5,0,0,0,0
Parasitized,22.5,2,33,1743,0
Parasitized,1040,1447,0,0,0
Parasitized,12.5,10,1649.5,0,0
Parasitized,23.5,1537,0,0,0
Parasitized,11.5,1448.5,0,0,0
Parasitized,129,30,1529,0,0
Parasitized,1699.5,0,0,0,0
Parasitized,1612,0,0,0,0
Parasitized,1617.5,0,0,0,0
Parasitized,9,39.5,32.5,36,0
Parasitized,1604,0,0,0,0
Parasitized,16.5,1464,0,0,0
Parasitized,1641,0,0,0,0
Parasitized,1475,0,0,0,0
Parasitized,21,1504.5,0,0,0
Parasitized,20.5,1575.5,0,0,0
Parasitized,1538,0,0,0,0
Parasitized,2,1682.5,0,0,0
Parasitized,12.5,1361,0,0,0
Parasitized,30.5,1628,0,0,0
Parasitized,18,1547.5,0,0,0
Parasitized,1599.5,0,0,0,0
Parasitized,25.5,1468.5,0,0,0
Parasitized,50.5,1524,0,0,0
Parasitized,7,1313.5,0,0,0
Parasitized,45.5,1525.5,0,0,0
Parasitized,251.5,1690,0,0,0
Parasitized,27.5,1526,0,0,0
Parasitized,1456.5,0,0,0,0
Parasitized,10,1854,0,0,0
Parasitized,25.5,1652,0,0,0
Parasitized,1431,0,0,0,0
Parasitized,1494,0,0,0,0
Parasitized,1721,0,0,0,0
Parasitized,492.5,0,0,0,0
Parasitized,1803.5,0,0,0,0
Parasitized,28,1588,0,0,0
Parasitized,15,1689.5,0,0,0
Parasitized,39.5,1637.5,0,0,0
Parasitized,12.5,1710.5,0,0,0
Parasitized,22.5,17,1487.5,0,0
Parasitized,1516.5,0,0,0,0
Parasitized,33.5,1465.5,0,0,0
Parasitized,1453,0,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,1324,0,0,0,0
Parasitized,7,1694.5,0,0,0
Parasitized,1685,0,0,0,0
Parasitized,21,1591,0,0,0
Parasitized,16,7,1693,0,0
Parasitized,24.5,1788,0,0,0
Parasitized,1395,0,0,0,0
Parasitized,1668.5,0,0,0,0
Parasitized,12.5,1616,0,0,0
Parasitized,1710,0,0,0,0
Parasitized,32,20.5,2,1669.5,0
Parasitized,4,1172.5,0,0,0
Parasitized,23.5,1417,0,0,0
Parasitized,1465,0,0,0,0
Parasitized,11,14,1643.5,0,0
Parasitized,12,13,1031,0,0
Parasitized,101,1623,0,0,0
Parasitized,1683.5,0,0,0,0
Parasitized,12.5,1712.5,0,0,0
Parasitized,11,1876.5,0,0,0
Parasitized,5.5,1683,0,0,0
Parasitized,1475,0,0,0,0
Parasitized,12,1609,0,0,0
Parasitized,13.5,1685.5,0,0,0
Parasitized,1247,0,0,0,0
Parasitized,74.5,230,0,0,0
Parasitized,13.5,1018,0,0,0
Parasitized,32,1872,0,0,0
Parasitized,1653,0,0,0,0
Parasitized,1568.5,0,0,0,0
Parasitized,18.5,740,0,0,0
Parasitized,1369,0,0,0,0
Parasitized,1588.5,0,0,0,0
Parasitized,23,1587.5,0,0,0
Parasitized,0,0.5,17.5,33.5,1017.5
Parasitized,21,1366,0,0,0
Parasitized,16.5,0,0,89.5,733.5
Parasitized,30,0,1587,0,0
Parasitized,1476,0,0,0,0
Parasitized,1.5,1.5,224,49.5,0
Parasitized,15,1583.5,0,0,0
Parasitized,1498.5,0,0,0,0
Parasitized,16.5,1554.5,0,0,0
Parasitized,29,1687,0,0,0
Parasitized,0,24,1,23.5,2.5
Parasitized,24,40,1542.5,0,0
Parasitized,153,1747.5,0,0,0
Parasitized,448,1559.5,0,0,0
Parasitized,48,16,1613,0,0
Parasitized,1563.5,0,0,0,0
Parasitized,1098,0,0,0,0
Parasitized,42.5,1591,0,0,0
Parasitized,83.5,51.5,1616.5,0,0
Parasitized,22.5,1602,0,0,0
Parasitized,11,1681,0,0,0
Parasitized,27.5,1650.5,0,0,0
Parasitized,5.5,14,1725.5,0,0
Parasitized,4,1740,0,0,0
Parasitized,16.5,1533.5,0,0,0
Parasitized,5.5,20,11,240,12.5
Parasitized,7,7,1635.5,0,0
Parasitized,1621,0,0,0,0
Parasitized,1663,0,0,0,0
Parasitized,1398.5,0,0,0,0
Parasitized,7,30,1825,0,0
Parasitized,5.5,1614.5,0,0,0
Parasitized,13.5,1851.5,0,0,0
Parasitized,1260.5,0,0,0,0
Parasitized,46.5,39.5,1298.5,0,0
Parasitized,18.5,1718,0,0,0
Parasitized,1201,0,0,0,0
Parasitized,1783.5,0,0,0,0
Parasitized,21.5,1824,0,0,0
Parasitized,1122,0,0,0,0
Parasitized,2,1427,0,0,0
Parasitized,21.5,31,1617.5,0,0
Parasitized,20,1634.5,0,0,0
Parasitized,47.5,8.5,1480.5,0,0
Parasitized,1439.5,0,0,0,0
Parasitized,12,1384,13,0,0
Parasitized,31,1628,0,0,0
Parasitized,21.5,988,0,0,0
Parasitized,25.5,1653.5,0,0,0
Parasitized,35.5,4,1574,0,0
Parasitized,1109,0,0,0,0
Parasitized,28,10,1358,0,0
Parasitized,1198,0,0,0,0
Parasitized,1582,0,0,0,0
Parasitized,0,5.5,1,33,43.5
Parasitized,16,1639,0,0,0
Parasitized,1618,0,0,0,0
Parasitized,1268.5,0,0,0,0
Parasitized,11.5,1527.5,0,0,0
Parasitized,11.5,1447.5,0,0,0
Parasitized,1792,0,0,0,0
Parasitized,14,1381,0,0,0
Parasitized,1510,0,0,0,0
Parasitized,61,1609,0,0,0
Parasitized,10,1745.5,0,0,0
Parasitized,44.5,1621.5,0,0,0
Parasitized,17,1668,0,0,0
Parasitized,22,1272,0,0,0
Parasitized,1655,0,0,0,0
Parasitized,37.5,1596.5,0,0,0
Parasitized,17,28,1726.5,0,0
Parasitized,1355,0,0,0,0
Parasitized,12.5,79,1257.5,0,0
Parasitized,4,1377.5,0,0,0
